사고지역관리번호,사고연도,사고유형구분,위치코드,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,위도,경도,사고다발지역폴리곤정보,데이터기준일자
2013098,2012,보행노인,30140002,대전광역시 중구2,대전광역시 중구 은행동(- 인근),3,3,0,1,2,0,36.3282,127.428923,"{ type: Polygon, coordinates: [ [ [993820.6583, 1814538.9417], [993819.8972, 1814556.3728], [993817.6198, 1814573.6713], [993813.8434, 1814590.7055], [993808.5968, 1814607.3457], [993801.9198, 1814623.4653], [993793.8634, 1814638.9417], [993784.4887, 1814653.657], [993773.8672, 1814667.4992], [993762.0796, 1814680.363], [993749.2158, 1814692.1506], [993735.3736, 1814702.7721], [993720.6583, 1814712.1467], [993705.1819, 1814720.2032], [993689.0623, 1814726.8802], [993672.4221, 1814732.1268], [993655.3879, 1814735.9032], [993638.0894, 1814738.1806], [993620.6583, 1814738.9417], [993603.2271, 1814738.1806], [993585.9286, 1814735.9032], [993568.8945, 1814732.1268], [993552.2543, 1814726.8802], [993536.1346, 1814720.2032], [993520.6583, 1814712.1467], [993505.943, 1814702.7721], [993492.1008, 1814692.1506], [993479.2369, 1814680.363], [993467.4494, 1814667.4992], [993456.8279, 1814653.657], [993447.4532, 1814638.9417], [993439.3967, 1814623.4653], [993432.7198, 1814607.3457], [993427.4731, 1814590.7055], [993423.6967, 1814573.6713], [993421.4193, 1814556.3728], [993420.6583, 1814538.9417], [993421.4193, 1814521.5105], [993423.6967, 1814504.212], [993427.4731, 1814487.1779], [993432.7198, 1814470.5376], [993439.3967, 1814454.418], [993447.4532, 1814438.9417], [993456.8279, 1814424.2264], [993467.4494, 1814410.3841], [993479.2369, 1814397.5203], [993492.1008, 1814385.7328], [993505.943, 1814375.1113], [993520.6583, 1814365.7366], [993536.1346, 1814357.6801], [993552.2543, 1814351.0031], [993568.8945, 1814345.7565], [993585.9286, 1814341.9801], [993603.2271, 1814339.7027], [993620.6583, 1814338.9417], [993638.0894, 1814339.7027], [993655.3879, 1814341.9801], [993672.4221, 1814345.7565], [993689.0623, 1814351.0031], [993705.1819, 1814357.6801], [993720.6583, 1814365.7366], [993735.3736, 1814375.1113], [993749.2158, 1814385.7328], [993762.0796, 1814397.5203], [993773.8672, 1814410.3841], [993784.4887, 1814424.2264], [993793.8634, 1814438.9417], [993801.9198, 1814454.418], [993808.5968, 1814470.5376], [993813.8434, 1814487.1779], [993817.6198, 1814504.212], [993819.8972, 1814521.5105], [993820.6583, 1814538.9417] ] ] }",2025-09-24
2013098,2012,보행노인,30140003,대전광역시 중구3,대전광역시 중구 태평동(삼부아파트 부근),3,3,0,3,0,0,36.321282,127.392178,"{ type: Polygon, coordinates: [ [ [990521.8418, 1813774.6583], [990521.0808, 1813792.0894], [990518.8034, 1813809.3879], [990515.027, 1813826.4221], [990509.7804, 1813843.0623], [990503.1034, 1813859.1819], [990495.0469, 1813874.6583], [990485.6723, 1813889.3736], [990475.0507, 1813903.2158], [990463.2632, 1813916.0796], [990450.3994, 1813927.8672], [990436.5571, 1813938.4887], [990421.8418, 1813947.8634], [990406.3655, 1813955.9198], [990390.2459, 1813962.5968], [990373.6057, 1813967.8434], [990356.5715, 1813971.6198], [990339.273, 1813973.8972], [990321.8418, 1813974.6583], [990304.4107, 1813973.8972], [990287.1122, 1813971.6198], [990270.078, 1813967.8434], [990253.4378, 1813962.5968], [990237.3182, 1813955.9198], [990221.8418, 1813947.8634], [990207.1266, 1813938.4887], [990193.2843, 1813927.8672], [990180.4205, 1813916.0796], [990168.633, 1813903.2158], [990158.0114, 1813889.3736], [990148.6368, 1813874.6583], [990140.5803, 1813859.1819], [990133.9033, 1813843.0623], [990128.6567, 1813826.4221], [990124.8803, 1813809.3879], [990122.6029, 1813792.0894], [990121.8418, 1813774.6583], [990122.6029, 1813757.2271], [990124.8803, 1813739.9286], [990128.6567, 1813722.8945], [990133.9033, 1813706.2543], [990140.5803, 1813690.1346], [990148.6368, 1813674.6583], [990158.0114, 1813659.943], [990168.633, 1813646.1008], [990180.4205, 1813633.2369], [990193.2843, 1813621.4494], [990207.1266, 1813610.8279], [990221.8418, 1813601.4532], [990237.3182, 1813593.3967], [990253.4378, 1813586.7198], [990270.078, 1813581.4731], [990287.1122, 1813577.6967], [990304.4107, 1813575.4193], [990321.8418, 1813574.6583], [990339.273, 1813575.4193], [990356.5715, 1813577.6967], [990373.6057, 1813581.4731], [990390.2459, 1813586.7198], [990406.3655, 1813593.3967], [990421.8418, 1813601.4532], [990436.5571, 1813610.8279], [990450.3994, 1813621.4494], [990463.2632, 1813633.2369], [990475.0507, 1813646.1008], [990485.6723, 1813659.943], [990495.0469, 1813674.6583], [990503.1034, 1813690.1346], [990509.7804, 1813706.2543], [990515.027, 1813722.8945], [990518.8034, 1813739.9286], [990521.0808, 1813757.2271], [990521.8418, 1813774.6583] ] ] }",2025-09-24
2013098,2012,보행노인,30170001,대전광역시 서구1,대전광역시 서구 변동(번동사거리 부근),3,3,1,2,0,0,36.324323,127.378428,"{ type: Polygon, coordinates: [ [ [989288.0166, 1814113.4249], [989287.2555, 1814130.8561], [989284.9781, 1814148.1546], [989281.2018, 1814165.1888], [989275.9551, 1814181.829], [989269.2782, 1814197.9486], [989261.2217, 1814213.4249], [989251.847, 1814228.1402], [989241.2255, 1814241.9825], [989229.438, 1814254.8463], [989216.5741, 1814266.6338], [989202.7319, 1814277.2554], [989188.0166, 1814286.63], [989172.5402, 1814294.6865], [989156.4206, 1814301.3635], [989139.7804, 1814306.6101], [989122.7462, 1814310.3865], [989105.4477, 1814312.6639], [989088.0166, 1814313.4249], [989070.5854, 1814312.6639], [989053.287, 1814310.3865], [989036.2528, 1814306.6101], [989019.6126, 1814301.3635], [989003.4929, 1814294.6865], [988988.0166, 1814286.63], [988973.3013, 1814277.2554], [988959.4591, 1814266.6338], [988946.5952, 1814254.8463], [988934.8077, 1814241.9825], [988924.1862, 1814228.1402], [988914.8115, 1814213.4249], [988906.755, 1814197.9486], [988900.0781, 1814181.829], [988894.8314, 1814165.1888], [988891.055, 1814148.1546], [988888.7777, 1814130.8561], [988888.0166, 1814113.4249], [988888.7777, 1814095.9938], [988891.055, 1814078.6953], [988894.8314, 1814061.6611], [988900.0781, 1814045.0209], [988906.755, 1814028.9013], [988914.8115, 1814013.4249], [988924.1862, 1813998.7097], [988934.8077, 1813984.8674], [988946.5952, 1813972.0036], [988959.4591, 1813960.2161], [988973.3013, 1813949.5945], [988988.0166, 1813940.2199], [989003.4929, 1813932.1634], [989019.6126, 1813925.4864], [989036.2528, 1813920.2398], [989053.287, 1813916.4634], [989070.5854, 1813914.186], [989088.0166, 1813913.4249], [989105.4477, 1813914.186], [989122.7462, 1813916.4634], [989139.7804, 1813920.2398], [989156.4206, 1813925.4864], [989172.5402, 1813932.1634], [989188.0166, 1813940.2199], [989202.7319, 1813949.5945], [989216.5741, 1813960.2161], [989229.438, 1813972.0036], [989241.2255, 1813984.8674], [989251.847, 1813998.7097], [989261.2217, 1814013.4249], [989269.2782, 1814028.9013], [989275.9551, 1814045.0209], [989281.2018, 1814061.6611], [989284.9781, 1814078.6953], [989287.2555, 1814095.9938], [989288.0166, 1814113.4249] ] ] }",2025-09-24
2013098,2012,보행노인,30230001,대전광역시 대덕구1,대전광역시 대덕구 와동(리더스 어학원 부근),3,3,0,3,0,0,36.400452,127.42349,"{ type: Polygon, coordinates: [ [ [993339.3918, 1822553.5834], [993338.6307, 1822571.0145], [993336.3533, 1822588.313], [993332.5769, 1822605.3472], [993327.3303, 1822621.9874], [993320.6533, 1822638.107], [993312.5968, 1822653.5834], [993303.2222, 1822668.2986], [993292.6006, 1822682.1409], [993280.8131, 1822695.0047], [993267.9493, 1822706.7922], [993254.107, 1822717.4138], [993239.3918, 1822726.7884], [993223.9154, 1822734.8449], [993207.7958, 1822741.5219], [993191.1556, 1822746.7685], [993174.1214, 1822750.5449], [993156.8229, 1822752.8223], [993139.3918, 1822753.5834], [993121.9606, 1822752.8223], [993104.6621, 1822750.5449], [993087.6279, 1822746.7685], [993070.9877, 1822741.5219], [993054.8681, 1822734.8449], [993039.3918, 1822726.7884], [993024.6765, 1822717.4138], [993010.8342, 1822706.7922], [992997.9704, 1822695.0047], [992986.1829, 1822682.1409], [992975.5613, 1822668.2986], [992966.1867, 1822653.5834], [992958.1302, 1822638.107], [992951.4532, 1822621.9874], [992946.2066, 1822605.3472], [992942.4302, 1822588.313], [992940.1528, 1822571.0145], [992939.3918, 1822553.5834], [992940.1528, 1822536.1522], [992942.4302, 1822518.8537], [992946.2066, 1822501.8195], [992951.4532, 1822485.1793], [992958.1302, 1822469.0597], [992966.1867, 1822453.5834], [992975.5613, 1822438.8681], [992986.1829, 1822425.0258], [992997.9704, 1822412.162], [993010.8342, 1822400.3745], [993024.6765, 1822389.7529], [993039.3918, 1822380.3783], [993054.8681, 1822372.3218], [993070.9877, 1822365.6448], [993087.6279, 1822360.3982], [993104.6621, 1822356.6218], [993121.9606, 1822354.3444], [993139.3918, 1822353.5834], [993156.8229, 1822354.3444], [993174.1214, 1822356.6218], [993191.1556, 1822360.3982], [993207.7958, 1822365.6448], [993223.9154, 1822372.3218], [993239.3918, 1822380.3783], [993254.107, 1822389.7529], [993267.9493, 1822400.3745], [993280.8131, 1822412.162], [993292.6006, 1822425.0258], [993303.2222, 1822438.8681], [993312.5968, 1822453.5834], [993320.6533, 1822469.0597], [993327.3303, 1822485.1793], [993332.5769, 1822501.8195], [993336.3533, 1822518.8537], [993338.6307, 1822536.1522], [993339.3918, 1822553.5834] ] ] }",2025-09-24
2013098,2012,보행노인,30230002,대전광역시 대덕구2,대전광역시 대덕구 석봉동(굴칼국수 부근),3,3,0,3,0,0,36.447695,127.425751,"{ type: Polygon, coordinates: [ [ [993546.1001, 1827793.7501], [993545.339, 1827811.1812], [993543.0616, 1827828.4797], [993539.2852, 1827845.5139], [993534.0386, 1827862.1541], [993527.3616, 1827878.2737], [993519.3052, 1827893.7501], [993509.9305, 1827908.4654], [993499.309, 1827922.3076], [993487.5214, 1827935.1714], [993474.6576, 1827946.959], [993460.8154, 1827957.5805], [993446.1001, 1827966.9551], [993430.6237, 1827975.0116], [993414.5041, 1827981.6886], [993397.8639, 1827986.9352], [993380.8297, 1827990.7116], [993363.5312, 1827992.989], [993346.1001, 1827993.7501], [993328.6689, 1827992.989], [993311.3704, 1827990.7116], [993294.3363, 1827986.9352], [993277.696, 1827981.6886], [993261.5764, 1827975.0116], [993246.1001, 1827966.9551], [993231.3848, 1827957.5805], [993217.5426, 1827946.959], [993204.6787, 1827935.1714], [993192.8912, 1827922.3076], [993182.2697, 1827908.4654], [993172.895, 1827893.7501], [993164.8385, 1827878.2737], [993158.1616, 1827862.1541], [993152.9149, 1827845.5139], [993149.1385, 1827828.4797], [993146.8611, 1827811.1812], [993146.1001, 1827793.7501], [993146.8611, 1827776.3189], [993149.1385, 1827759.0204], [993152.9149, 1827741.9863], [993158.1616, 1827725.346], [993164.8385, 1827709.2264], [993172.895, 1827693.7501], [993182.2697, 1827679.0348], [993192.8912, 1827665.1925], [993204.6787, 1827652.3287], [993217.5426, 1827640.5412], [993231.3848, 1827629.9197], [993246.1001, 1827620.545], [993261.5764, 1827612.4885], [993277.696, 1827605.8115], [993294.3363, 1827600.5649], [993311.3704, 1827596.7885], [993328.6689, 1827594.5111], [993346.1001, 1827593.7501], [993363.5312, 1827594.5111], [993380.8297, 1827596.7885], [993397.8639, 1827600.5649], [993414.5041, 1827605.8115], [993430.6237, 1827612.4885], [993446.1001, 1827620.545], [993460.8154, 1827629.9197], [993474.6576, 1827640.5412], [993487.5214, 1827652.3287], [993499.309, 1827665.1925], [993509.9305, 1827679.0348], [993519.3052, 1827693.7501], [993527.3616, 1827709.2264], [993534.0386, 1827725.346], [993539.2852, 1827741.9863], [993543.0616, 1827759.0204], [993545.339, 1827776.3189], [993546.1001, 1827793.7501] ] ] }",2025-09-24
2013099,2012,자전거,30110001,대전광역시 동구1,대전광역시 동구 삼성동(GE전기상사 부근),5,5,0,3,2,0,36.341809,127.425119,"{ type: Polygon, coordinates: [ [ [993480.3917, 1816048.7332], [993479.6306, 1816066.1643], [993477.3532, 1816083.4628], [993473.5768, 1816100.497], [993468.3302, 1816117.1372], [993461.6532, 1816133.2568], [993453.5968, 1816148.7332], [993444.2221, 1816163.4485], [993433.6006, 1816177.2907], [993421.813, 1816190.1545], [993408.9492, 1816201.9421], [993395.107, 1816212.5636], [993380.3917, 1816221.9383], [993364.9153, 1816229.9947], [993348.7957, 1816236.6717], [993332.1555, 1816241.9184], [993315.1213, 1816245.6947], [993297.8228, 1816247.9721], [993280.3917, 1816248.7332], [993262.9605, 1816247.9721], [993245.662, 1816245.6947], [993228.6279, 1816241.9184], [993211.9876, 1816236.6717], [993195.868, 1816229.9947], [993180.3917, 1816221.9383], [993165.6764, 1816212.5636], [993151.8342, 1816201.9421], [993138.9703, 1816190.1545], [993127.1828, 1816177.2907], [993116.5613, 1816163.4485], [993107.1866, 1816148.7332], [993099.1301, 1816133.2568], [993092.4532, 1816117.1372], [993087.2065, 1816100.497], [993083.4301, 1816083.4628], [993081.1527, 1816066.1643], [993080.3917, 1816048.7332], [993081.1527, 1816031.302], [993083.4301, 1816014.0036], [993087.2065, 1815996.9694], [993092.4532, 1815980.3292], [993099.1301, 1815964.2095], [993107.1866, 1815948.7332], [993116.5613, 1815934.0179], [993127.1828, 1815920.1757], [993138.9703, 1815907.3118], [993151.8342, 1815895.5243], [993165.6764, 1815884.9028], [993180.3917, 1815875.5281], [993195.868, 1815867.4716], [993211.9876, 1815860.7947], [993228.6279, 1815855.548], [993245.662, 1815851.7716], [993262.9605, 1815849.4942], [993280.3917, 1815848.7332], [993297.8228, 1815849.4942], [993315.1213, 1815851.7716], [993332.1555, 1815855.548], [993348.7957, 1815860.7947], [993364.9153, 1815867.4716], [993380.3917, 1815875.5281], [993395.107, 1815884.9028], [993408.9492, 1815895.5243], [993421.813, 1815907.3118], [993433.6006, 1815920.1757], [993444.2221, 1815934.0179], [993453.5968, 1815948.7332], [993461.6532, 1815964.2095], [993468.3302, 1815980.3292], [993473.5768, 1815996.9694], [993477.3532, 1816014.0036], [993479.6306, 1816031.302], [993480.3917, 1816048.7332] ] ] }",2025-09-24
2013099,2012,자전거,30140001,대전광역시 중구1,대전광역시 중구 태평동(태평1동 예가@ 부근),5,5,0,4,1,0,36.322941,127.396069,"{ type: Polygon, coordinates: [ [ [990871.2834, 1813958.2416], [990870.5223, 1813975.6728], [990868.2449, 1813992.9713], [990864.4685, 1814010.0054], [990859.2219, 1814026.6457], [990852.5449, 1814042.7653], [990844.4885, 1814058.2416], [990835.1138, 1814072.9569], [990824.4923, 1814086.7992], [990812.7047, 1814099.663], [990799.8409, 1814111.4505], [990785.9987, 1814122.072], [990771.2834, 1814131.4467], [990755.807, 1814139.5032], [990739.6874, 1814146.1802], [990723.0472, 1814151.4268], [990706.013, 1814155.2032], [990688.7145, 1814157.4806], [990671.2834, 1814158.2416], [990653.8522, 1814157.4806], [990636.5537, 1814155.2032], [990619.5196, 1814151.4268], [990602.8794, 1814146.1802], [990586.7597, 1814139.5032], [990571.2834, 1814131.4467], [990556.5681, 1814122.072], [990542.7259, 1814111.4505], [990529.862, 1814099.663], [990518.0745, 1814086.7992], [990507.453, 1814072.9569], [990498.0783, 1814058.2416], [990490.0218, 1814042.7653], [990483.3449, 1814026.6457], [990478.0982, 1814010.0054], [990474.3218, 1813992.9713], [990472.0444, 1813975.6728], [990471.2834, 1813958.2416], [990472.0444, 1813940.8105], [990474.3218, 1813923.512], [990478.0982, 1813906.4778], [990483.3449, 1813889.8376], [990490.0218, 1813873.718], [990498.0783, 1813858.2416], [990507.453, 1813843.5264], [990518.0745, 1813829.6841], [990529.862, 1813816.8203], [990542.7259, 1813805.0328], [990556.5681, 1813794.4112], [990571.2834, 1813785.0366], [990586.7597, 1813776.9801], [990602.8794, 1813770.3031], [990619.5196, 1813765.0565], [990636.5537, 1813761.2801], [990653.8522, 1813759.0027], [990671.2834, 1813758.2416], [990688.7145, 1813759.0027], [990706.013, 1813761.2801], [990723.0472, 1813765.0565], [990739.6874, 1813770.3031], [990755.807, 1813776.9801], [990771.2834, 1813785.0366], [990785.9987, 1813794.4112], [990799.8409, 1813805.0328], [990812.7047, 1813816.8203], [990824.4923, 1813829.6841], [990835.1138, 1813843.5264], [990844.4885, 1813858.2416], [990852.5449, 1813873.718], [990859.2219, 1813889.8376], [990864.4685, 1813906.4778], [990868.2449, 1813923.512], [990870.5223, 1813940.8105], [990871.2834, 1813958.2416] ] ] }",2025-09-24
2013099,2012,자전거,30170001,대전광역시 서구1,대전광역시 서구 탄방동(용문네거리 부근),5,5,0,3,2,0,36.338837,127.392804,"{ type: Polygon, coordinates: [ [ [990580.1582, 1815721.825], [990579.3971, 1815739.2561], [990577.1197, 1815756.5546], [990573.3433, 1815773.5888], [990568.0967, 1815790.229], [990561.4197, 1815806.3486], [990553.3632, 1815821.825], [990543.9886, 1815836.5403], [990533.367, 1815850.3825], [990521.5795, 1815863.2463], [990508.7157, 1815875.0339], [990494.8734, 1815885.6554], [990480.1582, 1815895.0301], [990464.6818, 1815903.0866], [990448.5622, 1815909.7635], [990431.922, 1815915.0102], [990414.8878, 1815918.7865], [990397.5893, 1815921.0639], [990380.1582, 1815921.825], [990362.727, 1815921.0639], [990345.4285, 1815918.7865], [990328.3943, 1815915.0102], [990311.7541, 1815909.7635], [990295.6345, 1815903.0866], [990280.1582, 1815895.0301], [990265.4429, 1815885.6554], [990251.6006, 1815875.0339], [990238.7368, 1815863.2463], [990226.9493, 1815850.3825], [990216.3277, 1815836.5403], [990206.9531, 1815821.825], [990198.8966, 1815806.3486], [990192.2196, 1815790.229], [990186.973, 1815773.5888], [990183.1966, 1815756.5546], [990180.9192, 1815739.2561], [990180.1582, 1815721.825], [990180.9192, 1815704.3938], [990183.1966, 1815687.0954], [990186.973, 1815670.0612], [990192.2196, 1815653.421], [990198.8966, 1815637.3013], [990206.9531, 1815621.825], [990216.3277, 1815607.1097], [990226.9493, 1815593.2675], [990238.7368, 1815580.4036], [990251.6006, 1815568.6161], [990265.4429, 1815557.9946], [990280.1582, 1815548.6199], [990295.6345, 1815540.5634], [990311.7541, 1815533.8865], [990328.3943, 1815528.6398], [990345.4285, 1815524.8634], [990362.727, 1815522.5861], [990380.1582, 1815521.825], [990397.5893, 1815522.5861], [990414.8878, 1815524.8634], [990431.922, 1815528.6398], [990448.5622, 1815533.8865], [990464.6818, 1815540.5634], [990480.1582, 1815548.6199], [990494.8734, 1815557.9946], [990508.7157, 1815568.6161], [990521.5795, 1815580.4036], [990533.367, 1815593.2675], [990543.9886, 1815607.1097], [990553.3632, 1815621.825], [990561.4197, 1815637.3013], [990568.0967, 1815653.421], [990573.3433, 1815670.0612], [990577.1197, 1815687.0954], [990579.3971, 1815704.3938], [990580.1582, 1815721.825] ] ] }",2025-09-24
2014095,2013,스쿨존어린이,30110001,대전광역시 동구1,대전광역시 동구 낭월동(산내초교 부근),2,3,0,0,3,0,36.278542,127.469012,"{ type: Polygon, coordinates: [ [ [997517, 1809029], [997515.8584, 1809055.1467], [997512.4423, 1809081.0945], [997506.7777, 1809106.6457], [997498.9078, 1809131.606], [997488.8923, 1809155.7855], [997476.8076, 1809179], [997462.7456, 1809201.0729], [997446.8133, 1809221.8363], [997429.132, 1809241.132], [997409.8363, 1809258.8133], [997389.0729, 1809274.7456], [997367, 1809288.8076], [997343.7855, 1809300.8923], [997319.606, 1809310.9078], [997294.6457, 1809318.7777], [997269.0945, 1809324.4423], [997243.1467, 1809327.8584], [997217, 1809329], [997190.8533, 1809327.8584], [997164.9055, 1809324.4423], [997139.3543, 1809318.7777], [997114.394, 1809310.9078], [997090.2145, 1809300.8923], [997067, 1809288.8076], [997044.9271, 1809274.7456], [997024.1637, 1809258.8133], [997004.868, 1809241.132], [996987.1867, 1809221.8363], [996971.2544, 1809201.0729], [996957.1924, 1809179], [996945.1077, 1809155.7855], [996935.0922, 1809131.606], [996927.2223, 1809106.6457], [996921.5577, 1809081.0945], [996918.1416, 1809055.1467], [996917, 1809029], [996918.1416, 1809002.8533], [996921.5577, 1808976.9055], [996927.2223, 1808951.3543], [996935.0922, 1808926.394], [996945.1077, 1808902.2145], [996957.1924, 1808879], [996971.2544, 1808856.9271], [996987.1867, 1808836.1637], [997004.868, 1808816.868], [997024.1637, 1808799.1867], [997044.9271, 1808783.2544], [997067, 1808769.1924], [997090.2145, 1808757.1077], [997114.394, 1808747.0922], [997139.3543, 1808739.2223], [997164.9055, 1808733.5577], [997190.8533, 1808730.1416], [997217, 1808729], [997243.1467, 1808730.1416], [997269.0945, 1808733.5577], [997294.6457, 1808739.2223], [997319.606, 1808747.0922], [997343.7855, 1808757.1077], [997367, 1808769.1924], [997389.0729, 1808783.2544], [997409.8363, 1808799.1867], [997429.132, 1808816.868], [997446.8133, 1808836.1637], [997462.7456, 1808856.9271], [997476.8076, 1808879], [997488.8923, 1808902.2145], [997498.9078, 1808926.394], [997506.7777, 1808951.3543], [997512.4423, 1808976.9055], [997515.8584, 1809002.8533], [997517, 1809029] ] ] }",2025-09-24
2014095,2013,스쿨존어린이,30140001,대전광역시 중구1,대전광역시 중구 태평동(버드내초교 부근),2,3,0,1,2,0,36.318192,127.39175,"{ type: Polygon, coordinates: [ [ [990583, 1813432], [990581.8584, 1813458.1467], [990578.4423, 1813484.0945], [990572.7777, 1813509.6457], [990564.9078, 1813534.606], [990554.8923, 1813558.7855], [990542.8076, 1813582], [990528.7456, 1813604.0729], [990512.8133, 1813624.8363], [990495.132, 1813644.132], [990475.8363, 1813661.8133], [990455.0729, 1813677.7456], [990433, 1813691.8076], [990409.7855, 1813703.8923], [990385.606, 1813713.9078], [990360.6457, 1813721.7777], [990335.0945, 1813727.4423], [990309.1467, 1813730.8584], [990283, 1813732], [990256.8533, 1813730.8584], [990230.9055, 1813727.4423], [990205.3543, 1813721.7777], [990180.394, 1813713.9078], [990156.2145, 1813703.8923], [990133, 1813691.8076], [990110.9271, 1813677.7456], [990090.1637, 1813661.8133], [990070.868, 1813644.132], [990053.1867, 1813624.8363], [990037.2544, 1813604.0729], [990023.1924, 1813582], [990011.1077, 1813558.7855], [990001.0922, 1813534.606], [989993.2223, 1813509.6457], [989987.5577, 1813484.0945], [989984.1416, 1813458.1467], [989983, 1813432], [989984.1416, 1813405.8533], [989987.5577, 1813379.9055], [989993.2223, 1813354.3543], [990001.0922, 1813329.394], [990011.1077, 1813305.2145], [990023.1924, 1813282], [990037.2544, 1813259.9271], [990053.1867, 1813239.1637], [990070.868, 1813219.868], [990090.1637, 1813202.1867], [990110.9271, 1813186.2544], [990133, 1813172.1924], [990156.2145, 1813160.1077], [990180.394, 1813150.0922], [990205.3543, 1813142.2223], [990230.9055, 1813136.5577], [990256.8533, 1813133.1416], [990283, 1813132], [990309.1467, 1813133.1416], [990335.0945, 1813136.5577], [990360.6457, 1813142.2223], [990385.606, 1813150.0922], [990409.7855, 1813160.1077], [990433, 1813172.1924], [990455.0729, 1813186.2544], [990475.8363, 1813202.1867], [990495.132, 1813219.868], [990512.8133, 1813239.1637], [990528.7456, 1813259.9271], [990542.8076, 1813282], [990554.8923, 1813305.2145], [990564.9078, 1813329.394], [990572.7777, 1813354.3543], [990578.4423, 1813379.9055], [990581.8584, 1813405.8533], [990583, 1813432] ] ] }",2025-09-24
